Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Combined,Outlet_Years,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
,1,0.026933321,78.467,5,1985,3292.381,0,28,0,1,0,0,0,1,0,0,0,1
7.475,1,0.14936069800000001,243.4854,2,2007,1691.7978,0,6,0,0,0,0,1,0,0,1,0,0
9.0,0,0.019586115,170.2474,3,2009,4211.185,2,4,0,1,0,0,0,1,0,0,1,0
15.1,1,0.0,195.21099999999998,1,1987,3142.5759999999996,0,26,1,0,0,0,0,1,0,1,0,0
11.35,2,0.0,101.5016,8,1997,202.4032,0,16,0,0,1,1,0,0,0,1,0,0
15.0,1,0.049155769,65.2168,9,1999,958.752,1,14,0,1,0,1,0,0,0,1,0,0
6.44,1,0.0,98.27,8,1997,2396.88,0,16,0,0,1,1,0,0,0,1,0,0
6.445,1,0.049697923,95.0436,0,1998,94.5436,0,15,0,0,0,0,0,1,1,0,0,0
14.8,1,0.08120649099999999,189.2846,7,2002,1719.7614,0,11,0,0,0,0,1,0,0,1,0,0
,2,0.048924811,147.4102,5,1985,3207.8244,0,28,0,1,0,0,0,1,0,0,0,1
8.18,2,0.082386011,56.6588,6,2004,687.1056,0,9,0,0,1,0,1,0,0,1,0,0
15.2,1,0.050279604000000006,94.1752,7,2002,2109.2544,1,11,0,0,0,0,1,0,0,1,0,0
,1,0.080203852,77.99600000000001,5,1985,2716.4640000000004,0,28,0,1,0,0,0,1,0,0,0,1
8.76,0,0.050335829000000006,126.2336,2,2007,1406.1696,2,6,0,0,0,0,1,0,0,1,0,0
18.1,1,0.178694026,158.9288,3,2009,1571.2879999999998,0,4,0,1,0,0,0,1,0,0,1,0
,0,0.027580162999999998,62.2168,5,1985,1661.8368,2,28,0,1,0,0,0,1,0,0,0,1
5.305,2,0.04710181,181.8608,9,1999,4594.02,0,14,0,1,0,1,0,0,0,1,0,0
12.85,1,0.121914662,43.5428,9,1999,615.1992,0,14,0,1,0,1,0,0,0,1,0,0
,2,0.04770415099999999,187.2556,5,1985,4506.1344,0,28,0,1,0,0,0,1,0,0,0,1
,2,0.01268995,56.4588,5,1985,973.3996,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.06981517,214.385,5,1985,4327.7,0,28,0,1,0,0,0,1,0,0,0,1
15.0,1,0.058513255,46.9744,7,2002,679.1160000000001,0,11,0,0,0,0,1,0,0,1,0,0
9.3,1,0.042357202999999996,123.2388,9,1999,1857.582,1,14,0,1,0,1,0,0,0,1,0,0
19.25,1,0.101932076,54.5956,9,1999,764.3384,0,14,0,1,0,1,0,0,0,1,0,0
19.35,2,0.062476391,164.5184,1,1987,1651.184,0,26,1,0,0,0,0,1,0,1,0,0
11.35,2,0.023454399,181.9608,2,2007,1653.8472,0,6,0,0,0,0,1,0,0,1,0,0
18.7,1,0.037681448,111.0886,9,1999,222.3772,0,14,0,1,0,1,0,0,0,1,0,0
6.055,1,0.025408702000000002,160.892,8,1997,2396.88,0,16,0,0,1,1,0,0,0,1,0,0
8.395,1,0.039572298,100.9042,7,2002,1686.4714,0,11,0,0,0,0,1,0,0,1,0,0
,2,0.093202196,125.5704,5,1985,1001.3632,0,28,0,1,0,0,0,1,0,0,0,1
,2,0.016979326,177.037,5,1985,3352.303,0,28,0,1,0,0,0,1,0,0,0,1
9.195,2,0.122304725,99.2016,8,1997,809.6128,0,16,0,0,1,1,0,0,0,1,0,0
21.1,0,0.010600287,233.9958,6,2004,1869.5664,2,9,0,0,1,0,1,0,0,1,0,0
20.35,1,0.084273286,181.7292,2,2007,4013.4424,0,6,0,0,0,0,1,0,0,1,0,0
11.0,0,0.055162827000000005,100.3358,3,2009,904.8222,2,4,0,1,0,0,0,1,0,0,1,0
10.1,0,0.054741627,200.2084,7,2002,3174.5344,2,11,0,0,0,0,1,0,0,1,0,0
,2,0.051366901,77.0644,5,1985,3221.1404,0,28,0,1,0,0,0,1,0,0,0,1
8.93,1,0.028533032000000003,151.434,3,2009,1225.072,1,4,0,1,0,0,0,1,0,0,1,0
9.0,0,0.032072321,102.2016,9,1999,1416.8224,2,14,0,1,0,1,0,0,0,1,0,0
20.25,2,0.022507877000000003,248.1092,6,2004,4731.1748,0,9,0,0,1,0,1,0,0,1,0,0
5.765,1,0.072410764,122.5098,9,1999,1084.5882,0,14,0,1,0,1,0,0,0,1,0,0
19.2,2,0.005611367,226.2062,3,2009,1579.9434,0,4,0,1,0,0,0,1,0,0,1,0
9.195,2,0.051697108,79.2644,9,1999,864.2084,0,14,0,1,0,1,0,0,0,1,0,0
8.655,2,0.08819473,119.6756,8,1997,2423.512,0,16,0,0,1,1,0,0,0,1,0,0
11.5,2,0.020611526,84.954,7,2002,865.54,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.07292831599999999,94.412,5,1985,1304.968,1,28,0,1,0,0,0,1,0,0,0,1
17.6,2,0.0160526,43.9402,9,1999,1286.3256,0,14,0,1,0,1,0,0,0,1,0,0
19.35,2,0.018600249,110.2544,7,2002,2908.2144,0,11,0,0,0,0,1,0,0,1,0,0
17.85,1,0.04453262,127.20200000000001,9,1999,2656.542,0,14,0,1,0,1,0,0,0,1,0,0
,2,0.29909785899999997,157.863,4,1985,469.389,0,28,0,0,1,1,0,0,1,0,0,0
19.35,2,0.039895009,162.4868,1,1987,4422.2436,1,26,1,0,0,0,0,1,0,1,0,0
13.0,2,0.083683243,198.5426,7,2002,1186.4556,0,11,0,0,0,0,1,0,0,1,0,0
13.65,2,0.012749288999999999,58.8588,6,2004,973.3996,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.063554289,263.6594,5,1985,3401.5722,0,28,0,1,0,0,0,1,0,0,0,1
17.0,2,0.016030344,228.0352,3,2009,2748.4224,0,4,0,1,0,0,0,1,0,0,1,0
15.25,1,0.090324849,214.4192,2,2007,4961.5416,0,6,0,0,0,0,1,0,0,1,0,0
,2,0.03670437,228.1352,5,1985,9390.4432,0,28,0,1,0,0,0,1,0,0,0,1
15.5,2,0.026342897,104.1332,9,1999,1230.3984,0,14,0,1,0,1,0,0,0,1,0,0
7.145,1,0.017783501,159.4578,6,2004,3209.156,0,9,0,0,1,0,1,0,0,1,0,0
7.235,1,0.167316771,197.5452,0,1998,195.7452,0,15,0,0,0,0,0,1,1,0,0,0
10.5,1,0.071660976,119.7098,2,2007,2410.196,0,6,0,0,0,0,1,0,0,1,0,0
,1,0.039576776,179.9318,4,1985,360.8636,0,28,0,0,1,1,0,0,1,0,0,0
16.25,2,0.049074897,154.2682,7,2002,3354.3004,0,11,0,0,0,0,1,0,0,1,0,0
10.0,1,0.038904624,245.4144,2,2007,6615.3888,0,6,0,0,0,0,1,0,0,1,0,0
19.75,0,0.01438222,102.2332,2,2007,3075.9959999999996,2,6,0,0,0,0,1,0,0,1,0,0
8.42,2,0.030968306,227.8352,3,2009,3435.528,0,4,0,1,0,0,0,1,0,0,1,0
13.1,1,0.0,117.8782,6,2004,2741.0986,0,9,0,0,1,0,1,0,0,1,0,0
9.6,0,0.0,164.2184,7,2002,1981.4208,2,11,0,0,0,0,1,0,0,1,0,0
9.395,1,0.099681254,106.428,2,2007,1917.504,0,6,0,0,0,0,1,0,0,1,0,0
10.895,0,0.021037197,255.9672,3,2009,4857.6768,2,4,0,1,0,0,0,1,0,0,1,0
,2,0.279886948,193.1478,4,1985,387.4956,0,28,0,0,1,1,0,0,1,0,0,0
18.85,0,0.016107549,129.7626,8,1997,3016.7398,2,16,0,0,1,1,0,0,0,1,0,0
9.195,1,0.10833090199999999,183.6634,3,2009,2726.4509999999996,0,4,0,1,0,0,0,1,0,0,1,0
19.1,2,0.025924622999999997,148.0418,7,2002,3825.6868,0,11,0,0,0,0,1,0,0,1,0,0
5.03,0,0.008664064,119.3756,7,2002,605.878,2,11,0,0,0,0,1,0,0,1,0,0
17.6,2,0.047330801,120.8782,9,1999,2621.9204,0,14,0,1,0,1,0,0,0,1,0,0
21.25,0,0.024756031,146.7102,3,2009,1603.9122,2,4,0,1,0,0,0,1,0,0,1,0
13.85,2,0.056406129000000006,231.43,9,1999,3029.39,0,14,0,1,0,1,0,0,0,1,0,0
6.98,1,0.0413383,83.3934,2,2007,491.3604,0,6,0,0,0,0,1,0,0,1,0,0
7.725,1,0.047879864,250.2092,7,2002,3984.1472,0,11,0,0,0,0,1,0,0,1,0,0
14.7,1,0.021005398999999998,144.5128,3,2009,2588.6304,1,4,0,1,0,0,0,1,0,0,1,0
17.6,2,0.041615224,37.219,2,2007,366.19,0,6,0,0,0,0,1,0,0,1,0,0
15.85,1,0.07867708,37.8506,9,1999,341.5554,0,14,0,1,0,1,0,0,0,1,0,0
18.6,1,0.015769693,152.1366,8,1997,1813.6392,0,16,0,0,1,1,0,0,0,1,0,0
16.7,1,0.10263304699999999,180.8292,2,2007,3466.1548,0,6,0,0,0,0,1,0,0,1,0,0
10.195,1,0.04217956,44.2428,2,2007,703.0848,0,6,0,0,0,0,1,0,0,1,0,0
6.965,0,0.028710065,158.1604,2,2007,2693.8268,2,6,0,0,0,0,1,0,0,1,0,0
19.2,2,0.08508264800000001,153.5314,9,1999,2171.8396,0,14,0,1,0,1,0,0,0,1,0,0
6.78,2,0.14016303800000002,94.212,8,1997,1025.3319999999999,0,16,0,0,1,1,0,0,0,1,0,0
6.785,2,0.042153502,44.0112,3,2009,340.8896,0,4,0,1,0,0,0,1,0,0,1,0
19.1,0,0.15385153,185.1608,0,1998,551.2824,2,15,0,0,0,0,0,1,1,0,0,0
,1,0.061753511,253.3014,4,1985,510.0028,0,28,0,0,1,1,0,0,1,0,0,0
15.6,1,0.042179884,174.7054,0,1998,175.1054,0,15,0,0,0,0,0,1,1,0,0,0
16.35,0,0.029420857,256.9646,1,1987,4637.9628,2,26,1,0,0,0,0,1,0,1,0,0
13.65,1,0.066657791,32.6558,0,1998,67.9116,0,15,0,0,0,0,0,1,1,0,0,0
7.155,2,0.16815457399999997,33.7874,6,2004,882.185,0,9,0,0,1,0,1,0,0,1,0,0
10.8,1,0.097805615,73.938,0,1998,73.238,1,15,0,0,0,0,0,1,1,0,0,0
13.5,1,0.06082246,85.154,2,2007,605.878,0,6,0,0,0,0,1,0,0,1,0,0
9.195,1,0.107870997,181.2634,6,2004,2362.9242,0,9,0,0,1,0,1,0,0,1,0,0
6.825,0,0.059940022,262.4226,9,1999,3964.8390000000004,2,14,0,1,0,1,0,0,0,1,0,0
16.2,1,0.035967107000000005,260.3278,9,1999,7549.5062,0,14,0,1,0,1,0,0,0,1,0,0
20.85,1,0.032442387999999996,178.36599999999999,6,2004,4673.916,0,9,0,0,1,0,1,0,0,1,0,0
7.785,2,0.0,106.4964,1,1987,1577.9460000000001,0,26,1,0,0,0,0,1,0,1,0,0
9.8,2,0.045358609,36.1874,7,2002,423.4488,0,11,0,0,0,0,1,0,0,1,0,0
,0,0.119698523,143.047,5,1985,3578.675,2,28,0,1,0,0,0,1,0,0,0,1
,2,0.150238656,229.3694,4,1985,228.3694,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.049478259000000004,245.4144,5,1985,3675.216,0,28,0,1,0,0,0,1,0,0,0,1
10.5,2,0.010998932,164.3842,9,1999,1823.6262,0,14,0,1,0,1,0,0,0,1,0,0
8.88,1,0.0,154.0682,3,2009,2896.8958,1,4,0,1,0,0,0,1,0,0,1,0
16.0,1,0.08989642,143.4154,1,1987,1985.4156,0,26,1,0,0,0,0,1,0,1,0,0
16.2,1,0.063385859,98.17,2,2007,2696.49,0,6,0,0,0,0,1,0,0,1,0,0
11.15,2,0.086281593,170.579,3,2009,1358.2320000000002,0,4,0,1,0,0,0,1,0,0,1,0
16.2,2,0.128315409,178.137,1,1987,3881.614,0,26,1,0,0,0,0,1,0,1,0,0
14.35,0,0.017108186,110.3228,3,2009,552.614,2,4,0,1,0,0,0,1,0,0,1,0
7.72,1,0.051970838,79.7986,6,2004,2336.958,0,9,0,0,1,0,1,0,0,1,0,0
10.695,1,0.0,60.5904,2,2007,410.1328,0,6,0,0,0,0,1,0,0,1,0,0
13.35,2,0.024482432999999998,205.7638,0,1998,621.1914,0,15,0,0,0,0,0,1,1,0,0,0
16.1,2,0.047792845,126.1362,6,2004,3271.7412,0,9,0,0,1,0,1,0,0,1,0,0
,1,0.023339367000000003,94.8778,5,1985,4036.7454,0,28,0,1,0,0,0,1,0,0,0,1
13.6,0,0.009991273,175.537,6,2004,3705.177,2,9,0,0,1,0,1,0,0,1,0,0
20.6,0,0.045675104,150.9392,2,2007,4026.7584,2,6,0,0,0,0,1,0,0,1,0,0
11.65,1,0.173904193,52.3298,1,1987,269.649,0,26,1,0,0,0,0,1,0,1,0,0
9.285,2,0.021039272999999997,160.0578,9,1999,2567.3248,0,14,0,1,0,1,0,0,0,1,0,0
10.3,1,0.027426689,97.3042,3,2009,694.4294,0,4,0,1,0,0,0,1,0,0,1,0
7.22,2,0.06414186599999999,61.251000000000005,0,1998,126.50200000000001,0,15,0,0,0,0,0,1,1,0,0,0
20.85,1,0.037556341,195.3478,3,2009,1937.4779999999998,0,4,0,1,0,0,0,1,0,0,1,0
,2,0.057835325,57.5562,5,1985,2548.0166,0,28,0,1,0,0,0,1,0,0,0,1
8.84,2,0.076995176,112.0228,2,2007,1215.7508,0,6,0,0,0,0,1,0,0,1,0,0
,1,0.297312685,185.4266,4,1985,368.8532,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.104348025,156.263,5,1985,4850.353,0,28,0,1,0,0,0,1,0,0,0,1
16.35,0,0.016989991,98.541,6,2004,772.328,2,9,0,0,1,0,1,0,0,1,0,0
8.575,1,0.023885957000000003,106.62799999999999,8,1997,958.752,1,16,0,0,1,1,0,0,0,1,0,0
20.5,0,0.032954044,39.3822,2,2007,314.2576,2,6,0,0,0,0,1,0,0,1,0,0
9.695,2,0.047429578,245.8144,8,1997,3430.2016,0,16,0,0,1,1,0,0,0,1,0,0
8.38,2,0.047152554000000006,110.15700000000001,2,2007,3185.853,0,6,0,0,0,0,1,0,0,1,0,0
17.75,2,0.157470693,239.1538,3,2009,4326.3684,0,4,0,1,0,0,0,1,0,0,1,0
13.5,2,0.125274674,262.191,8,1997,2366.919,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.053038775,59.5904,5,1985,1640.5312,0,28,0,1,0,0,0,1,0,0,0,1
14.3,2,0.065339802,89.1856,7,2002,1845.5976,0,11,0,0,0,0,1,0,0,1,0,0
8.3,2,0.05046718,97.6384,0,1998,197.0768,0,15,0,0,0,0,0,1,1,0,0,0
6.055,1,0.0,162.3578,6,2004,1604.578,0,9,0,0,1,0,1,0,0,1,0,0
20.7,0,0.039306822000000005,150.7366,9,1999,3325.0052,2,14,0,1,0,1,0,0,0,1,0,0
15.85,2,0.11025414300000001,37.3506,7,2002,341.5554,0,11,0,0,0,0,1,0,0,1,0,0
,2,0.037569401,120.7098,4,1985,361.5294,0,28,0,0,1,1,0,0,1,0,0,0
12.3,1,0.069852615,107.4938,2,2007,2358.2636,1,6,0,0,0,0,1,0,0,1,0,0
19.1,0,0.067676056,40.8796,2,2007,371.5164,2,6,0,0,0,0,1,0,0,1,0,0
8.27,2,0.149895348,152.0708,0,1998,451.4124,0,15,0,0,0,0,0,1,1,0,0,0
,2,0.20916293600000002,179.1976,4,1985,543.2928,0,28,0,0,1,1,0,0,1,0,0,0
9.1,0,0.080277707,47.2718,6,2004,850.8924,2,9,0,0,1,0,1,0,0,1,0,0
17.2,1,0.156935553,160.6578,3,2009,1925.4936,0,4,0,1,0,0,0,1,0,0,1,0
13.15,1,0.044011225,181.295,2,2007,4028.09,0,6,0,0,0,0,1,0,0,1,0,0
15.7,2,0.031685529,63.1536,0,1998,122.5072,0,15,0,0,0,0,0,1,1,0,0,0
18.35,1,0.015291576000000001,106.1938,1,1987,1607.9070000000002,1,26,1,0,0,0,0,1,0,1,0,0
16.5,2,0.068112874,104.59899999999999,6,2004,2889.572,0,9,0,0,1,0,1,0,0,1,0,0
12.1,1,0.020600553,147.5734,9,1999,3414.8882,0,14,0,1,0,1,0,0,0,1,0,0
7.51,1,0.10423592,111.7544,3,2009,2460.7968,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.081614376,214.7534,5,1985,5806.4418,0,28,0,1,0,0,0,1,0,0,0,1
12.5,2,0.082215187,91.4488,2,2007,1086.5856,0,6,0,0,0,0,1,0,0,1,0,0
8.06,1,0.021372636,231.7326,6,2004,5313.7498,0,9,0,0,1,0,1,0,0,1,0,0
6.055,1,0.025460232000000003,160.892,7,2002,1917.504,0,11,0,0,0,0,1,0,0,1,0,0
,2,0.029510313,141.9838,5,1985,4354.9978,0,28,0,1,0,0,0,1,0,0,0,1
14.3,1,0.122761775,124.37299999999999,9,1999,2093.9410000000003,0,14,0,1,0,1,0,0,0,1,0,0
20.2,0,0.06606579900000001,61.351000000000006,7,2002,1201.769,2,11,0,0,0,0,1,0,0,1,0,0
18.6,1,0.039454924,244.0802,3,2009,3193.8426,0,4,0,1,0,0,0,1,0,0,1,0
6.69,2,0.036910398,175.037,8,1997,2117.244,0,16,0,0,1,1,0,0,0,1,0,0
19.35,2,0.0,169.0816,1,1987,3523.4136,0,26,1,0,0,0,0,1,0,1,0,0
17.75,1,0.055159054000000006,145.6444,9,1999,2467.4548,0,14,0,1,0,1,0,0,0,1,0,0
16.1,1,0.034300475,253.2356,6,2004,5849.7188,0,9,0,0,1,0,1,0,0,1,0,0
12.5,1,0.112399145,120.444,9,1999,1438.128,0,14,0,1,0,1,0,0,0,1,0,0
5.785,2,0.040523265,177.86599999999999,3,2009,4853.682,0,4,0,1,0,0,0,1,0,0,1,0
14.8,0,0.019559746,193.7794,3,2009,2926.191,2,4,0,1,0,0,0,1,0,0,1,0
7.75,1,0.043483398,94.3436,2,2007,2363.59,0,6,0,0,0,0,1,0,0,1,0,0
18.6,1,0.15236665900000002,98.5358,7,2002,1306.9654,0,11,0,0,0,0,1,0,0,1,0,0
6.965,0,0.047784475,158.8604,0,1998,316.9208,2,15,0,0,0,0,0,1,1,0,0,0
16.7,0,0.026598474,245.8776,1,1987,4210.5192,2,26,1,0,0,0,0,1,0,1,0,0
,1,0.039300964,99.5042,5,1985,1884.8798,0,28,0,1,0,0,0,1,0,0,0,1
13.35,1,0.091348964,150.3708,9,1999,4363.6532,0,14,0,1,0,1,0,0,0,1,0,0
21.1,0,0.010602292,235.3958,8,1997,3271.7412,2,16,0,0,1,1,0,0,0,1,0,0
12.3,1,0.0,116.4834,3,2009,1842.9344,0,4,0,1,0,0,0,1,0,0,1,0
7.97,1,0.021579162000000002,105.9596,7,2002,2049.3324,0,11,0,0,0,0,1,0,0,1,0,0
14.15,1,0.03593692,41.0138,6,2004,771.6622,1,9,0,0,1,0,1,0,0,1,0,0
9.8,0,0.09046564,193.6478,8,1997,3099.9648,2,16,0,0,1,1,0,0,0,1,0,0
,2,0.0,75.9328,5,1985,3012.0792,0,28,0,1,0,0,0,1,0,0,0,1
19.85,1,0.054245722,196.0768,3,2009,5518.1504,0,4,0,1,0,0,0,1,0,0,1,0
,0,0.041621987,253.6014,5,1985,6630.0364,2,28,0,1,0,0,0,1,0,0,0,1
8.21,1,0.044888397000000003,87.3198,1,1987,610.5386,0,26,1,0,0,0,0,1,0,1,0,0
20.25,2,0.018805105,220.6772,8,1997,2223.772,0,16,0,0,1,1,0,0,0,1,0,0
15.0,1,0.049279392000000005,65.7168,3,2009,575.2512,1,4,0,1,0,0,0,1,0,0,1,0
15.6,1,0.11681595300000001,75.567,1,1987,1684.474,0,26,1,0,0,0,0,1,0,1,0,0
13.15,1,0.020698674,86.3566,1,1987,1099.2358,0,26,1,0,0,0,0,1,0,1,0,0
10.6,2,0.033103556,48.9008,9,1999,708.4112,0,14,0,1,0,1,0,0,0,1,0,0
11.1,2,0.09000896300000001,164.0526,0,1998,164.4526,0,15,0,0,0,0,0,1,1,0,0,0
,0,0.11675040699999999,195.2478,4,1985,193.7478,2,28,0,0,1,1,0,0,1,0,0,0
15.25,0,0.061184804,132.0968,8,1997,3914.9040000000005,2,16,0,0,1,1,0,0,0,1,0,0
19.25,2,0.027190917000000002,194.81099999999998,3,2009,2160.521,0,4,0,1,0,0,0,1,0,0,1,0
7.39,0,0.12046799400000001,145.14700000000002,9,1999,5296.439,2,14,0,1,0,1,0,0,0,1,0,0
10.3,2,0.011189235,86.654,2,2007,2423.512,0,6,0,0,0,0,1,0,0,1,0,0
17.5,1,0.013714183000000001,259.2304,2,2007,2841.6344,0,6,0,0,0,0,1,0,0,1,0,0
,2,0.0,234.7958,4,1985,467.3916,0,28,0,0,1,1,0,0,1,0,0,0
10.3,1,0.078728915,178.437,6,2004,2822.992,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.26639671,215.6218,4,1985,641.1654,0,28,0,0,1,1,0,0,1,0,0,0
7.85,1,0.163902159,143.3444,2,2007,1596.5884,1,6,0,0,0,0,1,0,0,1,0,0
10.0,1,0.067312613,234.359,9,1999,3072.667,0,14,0,1,0,1,0,0,0,1,0,0
7.22,2,0.03832122,61.851000000000006,8,1997,822.263,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.016653022,139.518,5,1985,2936.178,0,28,0,1,0,0,0,1,0,0,0,1
10.0,0,0.021421289,248.375,6,2004,7240.575,2,9,0,0,1,0,1,0,0,1,0,0
,0,0.102941345,171.2448,5,1985,4602.0096,2,28,0,1,0,0,0,1,0,0,0,1
5.175,0,0.030479118,33.2874,3,2009,635.1732,2,4,0,1,0,0,0,1,0,0,1,0
,0,0.031024167999999998,210.5244,4,1985,1482.0708,2,28,0,0,1,1,0,0,1,0,0,0
11.6,2,0.077100381,172.4106,1,1987,1539.9954,0,26,1,0,0,0,0,1,0,1,0,0
18.0,1,0.038978526,148.6418,1,1987,2795.6942,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.11753085099999999,222.7088,5,1985,4026.7584,0,28,0,1,0,0,0,1,0,0,0,1
16.75,2,0.008238064,101.9674,2,2007,1528.011,0,6,0,0,0,0,1,0,0,1,0,0
,1,0.015664228999999998,122.2756,4,1985,121.1756,0,28,0,0,1,1,0,0,1,0,0,0
13.65,1,0.039824346000000004,32.8558,8,1997,645.1602,0,16,0,0,1,1,0,0,0,1,0,0
11.5,1,0.014883661000000001,174.50799999999998,9,1999,3635.268,0,14,0,1,0,1,0,0,0,1,0,0
17.75,2,0.038102203,154.0656,2,2007,1390.1904,0,6,0,0,0,0,1,0,0,1,0,0
,2,0.026440214,143.64700000000002,5,1985,2862.94,0,28,0,1,0,0,0,1,0,0,0,1
8.43,1,0.017396308,196.0768,3,2009,4138.6128,1,4,0,1,0,0,0,1,0,0,1,0
9.0,1,0.086088353,168.7816,9,1999,3355.632,0,14,0,1,0,1,0,0,0,1,0,0
7.52,1,0.09227213199999999,128.7994,0,1998,128.4994,0,15,0,0,0,0,0,1,1,0,0,0
13.65,1,0.065618434,47.6402,6,2004,459.402,0,9,0,0,1,0,1,0,0,1,0,0
,1,0.052691046,216.3192,4,1985,215.7192,0,28,0,0,1,1,0,0,1,0,0,0
12.65,0,0.047333044000000005,113.8202,7,2002,1800.3232,2,11,0,0,0,0,1,0,0,1,0,0
17.35,0,0.16772251900000001,176.3712,7,2002,1054.6272,2,11,0,0,0,0,1,0,0,1,0,0
11.0,1,0.10581675300000001,126.0046,6,2004,871.5322,0,9,0,0,1,0,1,0,0,1,0,0
8.27,2,0.214125129,183.9924,0,1998,185.0924,1,15,0,0,0,0,0,1,1,0,0,0
,2,0.054114924,58.4904,5,1985,1054.6272,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.042758477,88.4172,5,1985,2051.9956,0,28,0,1,0,0,0,1,0,0,0,1
5.175,1,0.037391881,83.2224,6,2004,1789.6704,0,9,0,0,1,0,1,0,0,1,0,0
,0,0.10478432900000001,266.0226,4,1985,528.6452,2,28,0,0,1,1,0,0,1,0,0,0
9.895,0,0.060055757,234.2642,6,2004,3717.8272,2,9,0,0,1,0,1,0,0,1,0,0
10.65,0,0.048885017999999995,166.1526,3,2009,1973.4312,2,4,0,1,0,0,0,1,0,0,1,0
15.2,0,0.097611115,116.5492,2,2007,810.9444,2,6,0,0,0,0,1,0,0,1,0,0
11.3,1,0.007279889,199.3426,8,1997,2372.9112,0,16,0,0,1,1,0,0,0,1,0,0
15.1,1,0.0,244.2512,7,2002,3635.268,0,11,0,0,0,0,1,0,0,1,0,0
6.215,2,0.049621701,226.1062,8,1997,4739.8302,0,16,0,0,1,1,0,0,0,1,0,0
8.235,1,0.08235926,147.6076,1,1987,3103.9596,0,26,1,0,0,0,0,1,0,1,0,0
,0,0.012481638,168.3474,5,1985,5221.8694,2,28,0,1,0,0,0,1,0,0,0,1
10.1,2,0.045653999,35.6848,1,1987,633.8416,0,26,1,0,0,0,0,1,0,1,0,0
11.6,0,0.037734334,98.1042,3,2009,2678.5134,2,4,0,1,0,0,0,1,0,0,1,0
6.92,1,0.038454076000000004,61.5852,8,1997,813.6076,0,16,0,0,1,1,0,0,0,1,0,0
16.7,2,0.062395455,57.6562,2,2007,533.3058,0,6,0,0,0,0,1,0,0,1,0,0
5.485,0,0.042716235,164.8842,1,1987,2155.1946,2,26,1,0,0,0,0,1,0,1,0,0
13.6,2,0.049547993,108.6912,1,1987,2402.2064,0,26,1,0,0,0,0,1,0,1,0,0
,0,0.037829469,151.0708,4,1985,451.4124,2,28,0,0,1,1,0,0,1,0,0,0
10.3,1,0.146172453,103.3648,8,1997,3219.8088,0,16,0,0,1,1,0,0,0,1,0,0
6.765,2,0.08739577,105.3306,9,1999,836.2448,0,14,0,1,0,1,0,0,0,1,0,0
10.5,1,0.041479396,36.8164,7,2002,772.328,0,11,0,0,0,0,1,0,0,1,0,0
12.5,1,0.031023835,104.09899999999999,1,1987,309.597,0,26,1,0,0,0,0,1,0,1,0,0
17.35,2,0.0,150.205,7,2002,5992.2,0,11,0,0,0,0,1,0,0,1,0,0
8.85,2,0.112893431,123.3388,7,2002,2972.1312,1,11,0,0,0,0,1,0,0,1,0,0
16.7,2,0.054851437999999995,64.4168,3,2009,830.9184,0,4,0,1,0,0,0,1,0,0,1,0
8.85,0,0.016052446,106.7964,7,2002,1367.5532,2,11,0,0,0,0,1,0,0,1,0,0
13.15,1,0.09445061800000001,141.4812,0,1998,284.9624,1,15,0,0,0,0,0,1,1,0,0,0
8.18,0,0.02197698,140.6154,0,1998,425.4462,2,15,0,0,0,0,0,1,1,0,0,0
12.5,2,0.074152133,88.6198,2,2007,1395.5168,0,6,0,0,0,0,1,0,0,1,0,0
6.865,1,0.014072399,127.3652,2,2007,1679.1476,1,6,0,0,0,0,1,0,0,1,0,0
12.0,1,0.034112832999999995,180.1976,3,2009,3984.1472,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.0,75.967,4,1985,153.134,1,28,0,0,1,1,0,0,1,0,0,0
,1,0.100493148,123.1046,4,1985,124.5046,0,28,0,0,1,1,0,0,1,0,0,0
5.885,2,0.09277130900000001,54.1982,8,1997,999.3658,0,16,0,0,1,1,0,0,0,1,0,0
16.5,2,0.159690469,142.4128,6,2004,575.2512,0,9,0,0,1,0,1,0,0,1,0,0
7.52,2,0.044272226,181.395,2,2007,2563.33,0,6,0,0,0,0,1,0,0,1,0,0
10.895,0,0.020934413,256.5672,1,1987,4090.6752,2,26,1,0,0,0,0,1,0,1,0,0
7.935,0,0.0,263.691,8,1997,788.9730000000001,2,16,0,0,1,1,0,0,0,1,0,0
